代碼,股利發放年度,股利合計
1313,1999,0.6
1313,1998,0.6
1313,1997,1.6
1313,1996,2.0
1313,1995,2.9
1313,1994,0.0
1313,1993,0.0
1313,1992,1.2
1313,1991,2.2
1313,1990,1.0
1313,1989,1.5
1313,1988,3.8
1313,1987,6.12
1313,1986,0.8
1313,1985,2.4
1314,2022,0.4
1314,2021,0.0
1314,2020,0.3
1314,2019,1.0
1314,2018,0.0
1314,2017,0.0
1314,2016,0.0
1314,2015,0.0
1314,2014,0.0
1314,2013,0.5
1314,2012,3.5
1314,2011,2.0
1314,2010,0.0
1314,2009,0.0
1314,2008,0.6
1314,2007,0.0
1314,2006,0.0
1314,2005,0.0
1314,2004,0.0
1314,2003,0.0
1314,2002,0.0
1314,2001,0.0
1314,2000,0.5
1314,1999,1.0
1314,1998,1.5
1314,1997,1.6
1314,1996,0.0
1314,1995,0.0
1314,1994,0.0
1314,1993,0.3
1314,1992,0.3
1314,1991,1.5
1314,1990,1.2
1314,1989,2.0
1315,2022,5.0
1315,2021,6.0
1315,2020,7.65
1315,2019,1.2
1315,2018,1.1
1315,2017,1.1
1315,2016,1.1
1315,2015,1.1
1315,2014,1.0
1315,2013,1.0
1315,2012,1.7
1315,2011,1.0
1315,2010,1.0
1315,2009,1.0
1315,2008,1.2
1315,2007,1.0
1315,2006,1.0
1315,2005,0.8
1315,2004,0.5
1315,2003,0.5
1315,2002,1.0
1315,2001,0.5
1315,2000,1.0
1315,1999,1.0
1315,1998,1.0
1315,1997,1.0
1315,1996,1.99
1315,1995,2.0
1315,1994,2.0
1315,1993,2.0
1315,1992,2.0
1315,1991,4.17
1315,1990,0.0
1315,1989,3.5
1315,1987,2.7
1321,2022,0.7
1321,2021,1.0
1321,2020,0.0
1321,2019,0.0
1321,2018,0.0
1321,2017,0.0
1321,2016,0.0
1321,2015,0.0
1321,2014,0.0
1321,2013,0.0
1321,2012,0.0
1321,2011,0.0
1321,2010,0.0
1321,2009,0.0
1321,2008,0.0
1321,2007,0.2
1321,2006,1.0
1321,2005,1.0
1321,2004,0.5
1321,2003,0.0
1321,2002,0.0
1321,2001,0.0
1321,2000,0.5
1321,1999,0.9
1321,1998,3.71
1321,1997,1.0
1321,1996,2.07
1321,1995,1.7
1321,1994,1.0
1321,1993,1.3
1323,2022,1.6
1323,2021,1.6
1323,2020,1.6
1323,2019,1.8
1323,2018,1.3
1323,2017,1.8
1323,2016,1.55
1323,2015,1.8
1323,2014,1.5
1323,2013,1.2
1323,2012,1.2
1323,2011,1.5
1323,2010,1.4
1323,2009,0.6
1323,2008,0.8
1323,2007,0.5
1323,2006,0.35
1323,2005,0.7
1323,2004,0.8
1323,2003,0.8
1323,2002,0.42
1323,2001,0.45
1323,2000,0.9
1323,1999,1.0
1323,1998,1.0
1323,1997,1.0
1323,1996,1.0
1323,1995,1.15
1323,1994,1.3
1323,1993,2.02
1324,2022,0.2
1324,2021,0.3
1324,2020,0.3
1324,2019,0.3
1324,2018,0.3
1324,2017,0.4
1324,2016,0.4
1324,2015,0.3
1324,2014,1.3
1324,2013,0.4
1324,2012,0.6
1324,2011,0.4
1324,2010,0.6
1324,2009,0.1
1324,2008,0.0
1324,2007,0.12
1324,2006,0.5
1324,2005,0.6
1324,2004,1.0
1324,2003,1.3
1324,2002,2.0
1324,2001,2.2
1324,2000,1.5
1324,1999,1.2
1324,1998,1.0
1324,1997,0.9
1324,1996,0.4
1324,1995,1.0
1324,1994,1.0
1324,1993,1.0
1325,2022,2.0
1325,2021,12.0
1325,2020,0.3
1325,2019,0.5
1325,2018,0.35
1325,2017,0.8
1325,2016,0.7
1325,2015,0.45
1325,2014,0.65
1325,2013,0.45
1325,2012,0.65
1325,2011,1.0
1325,2010,0.8
1325,2009,0.6
1325,2008,0.6
1325,2007,0.3
1325,2006,0.2
1325,2005,0.0
1325,2004,0.0
1325,2003,0.0
1325,2002,0.0
1325,2001,1.05
1325,2000,1.5
1325,1999,1.38
1325,1998,1.5
1325,1997,2.0
1325,1996,1.1
1325,1995,1.84
1325,1994,2.0
1326,2022,4.8
1326,2021,2.5
1326,2020,3.8
1326,2019,6.2
1326,2018,7.0
1326,2017,5.6
1326,2016,3.5
1326,2015,1.2
1326,2014,2.5
1326,2013,0.95
1326,2012,4.0
1326,2011,7.5
1326,2010,4.5
1326,2009,1.2
1326,2008,7.0
1326,2007,4.8
1326,2006,5.5
1326,2005,5.5
1326,2004,3.2
1326,2003,2.4
1326,2002,1.2
1326,2001,1.6
1326,2000,1.4
1326,1999,0.8
1326,1998,0.6
1326,1997,0.7
1326,1996,1.3
1326,1995,1.3
1326,1994,1.0
1326,1993,1.3
1326,1992,2.0
1326,1991,1.7
1326,1990,1.8
1326,1989,2.0
1326,1988,2.0
1326,1987,2.0
1326,1986,1.75
1326,1985,2.1
1326,1984,2.4
1337,2022,0.0
1337,2021,0.0
1337,2020,0.0
1337,2019,0.0
1337,2018,0.03
1337,2017,0.07
1337,2016,0.5
1337,2015,0.43
1337,2014,3.3
1337,2013,5.0
1337,2012,5.02
1337,2011,-
1340,2022,0.0
1340,2021,0.0
1340,2020,0.0
1340,2019,1.2
1340,2018,1.3
1340,2017,2.2
1340,2016,1.0
1340,2015,5.0
1340,2014,5.0
1340,2013,0.0
1341,2022,6.0
1341,2021,6.0
1341,2020,5.0
1341,2019,3.0
1341,2018,0.0
4306,2022,1.0
4306,2021,1.19
4306,2020,0.31
4306,2019,0.49
4306,2018,0.6
4306,2017,0.3
4306,2016,0.5
4306,2015,0.25
4306,2014,1.43
4306,2013,1.47
4306,2012,2.96
4306,2011,1.12
4306,2010,2.15
4306,2009,1.82
4306,2008,0.95
4306,2007,1.32
4306,2006,0.82
4306,2005,1.21
4306,2004,1.45
4306,2003,1.8
4306,2002,1.0
4306,2001,1.5
4306,2000,1.5
4306,1999,1.5
4306,1998,0.0
1402,2022,1.5
1402,2021,1.35
1402,2020,1.5
1402,2019,1.8
1402,2018,1.2
1402,2017,0.8
1402,2016,1.0
1402,2015,1.4
1402,2014,1.5
1402,2013,1.5
1402,2012,2.0
1402,2011,2.3
1402,2010,1.5
1402,2009,1.0
1402,2008,2.0
1402,2007,1.6
1402,2006,1.6
1402,2005,1.8
1402,2004,1.2
1402,2003,1.0
1402,2002,0.7
1402,2001,0.6
1402,2000,1.5
1402,1999,1.0
1402,1998,1.5
1402,1997,1.0
1402,1996,1.2
1402,1995,1.8
1402,1994,1.2
1402,1993,1.5
1402,1992,2.0
1402,1991,1.5
1402,1990,3.6
1402,1989,4.5
1402,1988,4.5
1402,1987,3.3
1402,1986,1.67
1402,1985,2.7
1402,1984,2.2
1409,2022,1.4
1409,2021,1.1
1409,2020,0.55
1409,2019,0.85
1409,2018,0.5
1409,2017,0.25
1409,2016,0.25
1409,2015,0.43
1409,2014,0.36
1409,2013,0.32
1409,2012,0.32
1409,2011,0.91
1409,2010,0.21
1409,2009,0.0
1409,2008,0.2
1409,2007,0.0
1409,2006,0.0
1409,2005,0.0
1409,2004,0.0
1409,2003,0.0
1409,2002,0.0
1409,2001,0.0
1409,2000,0.0
1409,1999,0.3
1409,1998,0.8
1409,1997,1.0
1409,1996,2.0
1409,1995,1.0
1409,1994,0.7
1409,1993,0.8
1409,1992,1.3
1409,1991,1.0
1409,1990,1.0
1409,1989,1.0
1409,1988,1.0
1410,2022,1.3
1410,2021,0.9
1410,2020,1.0
1410,2019,1.3
1410,2018,1.4
1410,2017,1.45
1410,2016,1.3
1410,2015,1.2
1410,2014,0.9
1410,2013,1.2
1410,2012,0.9
1410,2011,0.16
1410,2010,0.0
1410,2009,0.0
1410,2008,0.0
1410,2007,0.0
1410,2006,0.0
1410,2005,0.0
1410,2004,0.0
1410,2003,0.0
1410,2002,0.0
1410,2001,0.0
1410,2000,0.0
1410,1999,0.0
1410,1998,0.64
1410,1997,0.0
1410,1996,0.6
1410,1995,1.3
1410,1994,1.3
1410,1993,1.3
1410,1992,1.7
1410,1991,1.8
1410,1990,2.0
1410,1989,2.2
1410,1988,3.2
1410,1987,2.5
1410,1986,2.0
1410,1985,2.5
1410,1984,2.1
1413,2022,0.0
1413,2021,0.0
1413,2020,0.0
1413,2019,0.0
1413,2018,0.0
1413,2017,0.0
1413,2016,0.0
1413,2015,0.0
1413,2014,0.0
1413,2013,0.0
1413,2012,0.0
1413,2011,0.0
1413,2010,0.0
1413,2009,0.0
1413,2008,0.0
1413,2007,0.0
1413,2006,0.0
1413,2005,0.0
1413,2004,0.0
1413,2003,0.0
1413,2002,0.0
1413,2001,0.0
1413,2000,0.0
1413,1999,0.0
1413,1998,0.8
1413,1997,0.5
1413,1996,1.5
1413,1995,1.5
1413,1994,0.0
1413,1993,1.8
1413,1992,2.8
1413,1991,1.5
1413,1990,0.0
1413,1988,0.5
1413,1986,1.8
1413,1985,1.4
1414,2022,0.54
1414,2021,0.25
1414,2020,0.2
1414,2019,0.2
1414,2018,0.32
1414,2017,0.2
1414,2016,0.2
1414,2015,0.3
1414,2014,0.5
1414,2013,0.38
1414,2012,0.3
1414,2011,0.0
1414,2010,0.0
1414,2009,0.0
1414,2008,0.0
1414,2007,0.0
1414,2006,0.0
1414,2005,0.0
1414,2004,0.0
1414,2003,0.0
1414,2002,0.0
1414,2001,0.0
1414,2000,0.0
1414,1999,0.0
1414,1998,0.0
1414,1997,0.0
1414,1996,1.0
1414,1995,0.0
1414,1994,0.0
1414,1993,0.0
1414,1992,2.0
1414,1991,1.0
1414,1990,1.0
1414,1989,0.67
1414,1988,0.65
1417,2022,0.35
1417,2021,0.3
1417,2020,0.5
1417,2019,0.0
1417,2018,0.0
1417,2017,0.0
1417,2016,0.0
1417,2015,0.0
1417,2014,0.2
1417,2013,0.5
1417,2012,0.0
1417,2011,0.0
1417,2010,0.0
1417,2009,0.0
1417,2008,0.0
1417,2007,0.0
1417,2006,0.0
1417,2005,0.0
1417,2004,0.0
1417,2003,0.0
1417,2002,0.0
1417,2001,0.0
1417,2000,0.0
1417,1999,0.8
1417,1998,0.97
1417,1997,0.0
1417,1996,0.6
1417,1995,0.5
1417,1994,0.8
1417,1993,1.5
1417,1992,1.5
1417,1991,1.0
1417,1990,0.5
1417,1988,1.75
1417,1987,1.5
1417,1986,1.0
1417,1985,0.6
1417,1984,0.5
1418,2022,0.0
1418,2021,0.0
1418,2020,0.0
1418,2019,0.0
1418,2018,0.0
1418,2017,0.0
1418,2016,0.0
1418,2015,0.0
1418,2014,0.0
1418,2013,0.0
1418,2012,0.0
1418,2011,0.0
1418,2010,0.0
1418,2009,0.0
1418,2008,0.0
1418,2007,0.0
1418,2006,0.0
1418,2005,0.0
1418,2004,0.0
1418,2003,0.0
1418,2002,0.0
1418,2001,0.3
1418,2000,0.0
1418,1999,0.0
1418,1998,0.6
1418,1997,0.5
1418,1996,1.0
1418,1995,1.5
1418,1994,1.0
1418,1993,1.25
1418,1992,1.0
1418,1991,0.8
1418,1990,0.8
1418,1989,1.2
1418,1988,2.5
1418,1987,2.5
1418,1986,1.5
1418,1985,1.5
1418,1984,1.48
1419,2022,1.0
1419,2021,1.0
1419,2020,1.0
1419,2019,0.85
1419,2018,3.73
1419,2017,0.46
1419,2016,0.35
1419,2015,0.31
1419,2014,0.45
1419,2013,0.5
1419,2012,0.6
1419,2011,0.7
1419,2010,0.25
1419,2009,0.0
1419,2008,0.25
1419,2007,0.33
1419,2006,0.5
1419,2005,0.0
1419,2004,0.0
1419,2003,0.0
1419,2002,0.0
1419,2001,0.0
1419,2000,0.0
1419,1999,0.0
1419,1998,0.0
1419,1997,0.0
1419,1996,0.0
1419,1995,1.0
1419,1994,1.0
1419,1993,0.0
1419,1992,0.0
1419,1991,2.0
1419,1990,2.08
1419,1989,1.0
1419,1988,2.0
1423,2022,0.75
1423,2021,1.8
1423,2020,0.12
1423,2019,0.0
1423,2018,0.0
1423,2017,0.0
1423,2016,0.0
1423,2015,0.0
1423,2014,0.0
1423,2013,0.0
1423,2012,0.0
1423,2011,0.0
1423,2010,0.0
1423,2009,0.0
1423,2008,0.5
1423,2007,0.0
1423,2006,0.0
1423,2005,0.0
1423,2004,0.0
1423,2003,0.5
1423,2002,0.0
1423,2001,0.0
1423,2000,0.0
1423,1999,0.0
1423,1998,0.0
1423,1997,0.0
1423,1996,0.0
1423,1995,1.0
1423,1994,0.5
1423,1993,1.0
1423,1992,1.87
1423,1991,0.0
1423,1990,0.0
1423,1989,2.8
1423,1988,3.0
1423,1987,2.05
1423,1986,1.7
1423,1985,2.05
1423,1984,2.75
1434,2022,1.0
1434,2021,1.0
1434,2020,2.5
1434,2019,2.1
1434,2018,1.9
1434,2017,1.5
1434,2016,1.2
1434,2015,1.4
1434,2014,1.0
1434,2013,1.0
1434,2012,1.2
1434,2011,2.0
1434,2010,0.8
1434,2009,1.5
1434,2008,3.2
1434,2007,1.4
1434,2006,1.2
1434,2005,1.0
1434,2004,0.8
1434,2003,1.0
1434,2002,0.8
1434,2001,1.2
1434,2000,1.1
1434,1999,0.8
1434,1998,1.1
1434,1997,1.1
1434,1996,1.1
1434,1995,1.4
1434,1994,1.6
1434,1993,1.5
1434,1992,2.3
1434,1991,2.1
1434,1990,2.6
1434,1989,2.6
1434,1988,3.0
1434,1987,2.2
1434,1986,2.0
1434,1985,3.2
1434,1984,3.5
1439,2022,0.2
1439,2021,0.0
1439,2020,5.0
1439,2019,0.0
1439,2018,0.0
1439,2017,0.5
1439,2016,0.5
1439,2015,0.5
1439,2014,0.5
1439,2013,0.5
1439,2012,0.5
1439,2011,10.0
1439,2010,0.0
1439,2009,0.0
1439,2008,0.0
1439,2007,0.0
1439,2006,0.0
1439,2005,0.2
1439,2004,0.2
1439,2003,0.3
1439,2002,0.6
1439,2001,0.3
1439,2000,0.0
1439,1999,0.0
1439,1998,0.0
1439,1997,0.0
1439,1996,0.0
1439,1995,1.2
1439,1994,1.2
1439,1993,2.5
1439,1992,1.0
1439,1991,0.0
1439,1990,0.3
1439,1989,2.2
1439,1988,11.0
1439,1987,1.0
1439,1986,5.65
1440,2022,0.8
1440,2021,0.35
1440,2020,0.2
1440,2019,0.4
1440,2018,0.36
1440,2017,0.32
1440,2016,0.45
1440,2015,0.27
1440,2014,0.6
1440,2013,0.3
1440,2012,0.2
1440,2011,1.1
1440,2010,0.6
1440,2009,0.0
1440,2008,0.6
1440,2007,0.25
1440,2006,0.0
1440,2005,0.2
1440,2004,0.3
1440,2003,0.2
1440,2002,0.0
1440,2001,0.0
1440,2000,0.4
1440,1999,0.0
1440,1998,0.8
1440,1997,0.8
1440,1996,0.8
1440,1995,1.8
1440,1994,1.0
1440,1993,1.2
1440,1992,2.2
1440,1991,2.0
1440,1990,2.2
1440,1989,2.0
1440,1988,5.0
1440,1987,4.5
1440,1985,7.56
1441,2022,0.0
1441,2021,0.0
1441,2020,0.0
1441,2019,3.3
1441,2018,0.0
1441,2017,0.0
1441,2016,0.0
1441,2015,0.0
1441,2014,0.0
1441,2013,0.3
1441,2012,1.2
1441,2011,0.0
1441,2010,0.0
1441,2009,0.0
1441,2008,0.0
1441,2007,0.0
1441,2006,0.0
1441,2005,0.0
1441,2004,0.0
1441,2003,0.0
1441,2002,0.0
1441,2001,0.0
1441,2000,0.0
1441,1999,0.0
1441,1998,0.0
1441,1997,0.0
1441,1996,0.0
1441,1995,0.8
1441,1994,0.0
1441,1993,0.0
1441,1992,0.0
1441,1991,1.2
1441,1990,2.0
1441,1989,2.0
1441,1988,3.1
1441,1987,3.5
1444,2022,0.3
1444,2021,0.0
1444,2020,0.0
1444,2019,0.4
1444,2018,0.5
1444,2017,0.0
1444,2016,0.5
1444,2015,0.5
1444,2014,0.5
1444,2013,0.6
1444,2012,0.8
1444,2011,1.8
1444,2010,1.0
1444,2009,0.0
1444,2008,0.5
1444,2007,0.0
1444,2006,0.0
1444,2005,0.0
1444,2004,0.0
1444,2003,0.0
1444,2002,0.0
1444,2001,0.0
1444,2000,0.0
1444,1999,0.6
1444,1998,2.0
1444,1997,1.5
1444,1996,1.5
1444,1995,1.7
1444,1994,2.2
1444,1993,2.0
1444,1992,2.0
1444,1991,2.0
1444,1990,1.34
1444,1989,4.73
1444,1988,1.0
1445,2022,0.0
1445,2021,0.2
1445,2020,0.2
1445,2019,0.2
1445,2018,0.2
1445,2017,0.3
1445,2016,0.5
1445,2015,0.3
1445,2014,0.5
1445,2013,0.3
1445,2012,0.5
1445,2011,0.5
1445,2010,0.2
1445,2009,0.21
1445,2008,0.4
1445,2007,0.0
1445,2006,0.0
1445,2005,0.0
1445,2004,0.0
1445,2003,0.5
1445,2002,0.3
1445,2001,0.0
1445,2000,0.0
1445,1999,1.5
1445,1998,1.6
1445,1997,1.0
1445,1996,1.6
1445,1995,2.0
1445,1994,2.0
1445,1993,2.0
1445,1992,2.0
1445,1991,2.0
1445,1990,5.0
1445,1989,5.0
1445,1986,1.5
1446,2022,0.3
1446,2021,0.3
1446,2020,0.3
1446,2019,0.3
1446,2018,0.3
1446,2017,0.3
1446,2016,0.3
1446,2015,0.3
1446,2014,0.3
1446,2013,0.3
1446,2012,0.3
1446,2011,0.0
1446,2010,0.0
1446,2009,0.0
1446,2008,0.27
1446,2007,0.0
1446,2006,0.0
1446,2005,0.0
1446,2004,0.2
1446,2003,0.0
1446,2002,0.0
1446,2001,0.0
1446,2000,0.0
1446,1999,1.0
1446,1998,0.0
1446,1997,0.0
1446,1996,0.3
1446,1995,0.7
1446,1994,1.8
1446,1993,2.0
1446,1992,2.5
1446,1991,1.77
1446,1990,3.05
1446,1988,7.29
1446,1986,4.0
1447,2022,0.0
1447,2021,0.0
1447,2020,0.0
1447,2019,0.2
1447,2018,0.0
1447,2017,0.0
1447,2016,0.0
1447,2015,0.5
1447,2014,1.0
1447,2013,0.5
1447,2012,0.5
1447,2011,1.5
1447,2010,0.0
1447,2009,0.0
1447,2008,0.4
1447,2007,1.0
1447,2006,0.0
1447,2005,0.0
1447,2004,0.0
1447,2003,0.0
1447,2002,0.0
1447,2001,0.0
1447,2000,0.0
1447,1999,1.5
1447,1998,2.5
1447,1997,1.5
1447,1996,1.0
1447,1995,1.0
1447,1994,1.5
1447,1993,2.0
1447,1992,2.0
1447,1991,2.0
1447,1990,1.05
1449,2022,0.0
1449,2021,0.0
1449,2020,0.0
1449,2019,0.0
1449,2018,0.0
1449,2017,0.0
1449,2016,0.0
1449,2015,0.0
1449,2014,0.0
1449,2013,0.0
1449,2012,0.0
1449,2011,0.0
1449,2010,0.0
1449,2009,0.0
1449,2008,0.0
1449,2007,0.0
1449,2006,0.0
1449,2005,0.0
1449,2004,0.0
1449,2003,0.0
1449,2002,0.0
1449,2001,0.0
1449,2000,0.5
1449,1999,1.5
1449,1998,1.2
1449,1997,1.0
1449,1996,1.0
1449,1995,1.0
1449,1994,2.5
1449,1993,2.0
1449,1992,2.0
1449,1991,6.0
1449,1990,1.0
1449,1989,1.0
1451,2022,1.0
1451,2021,0.6
1451,2020,0.0
1451,2019,2.0
1451,2018,1.5
1451,2017,1.5
1451,2016,1.5
1451,2015,1.8
1451,2014,2.0
1451,2013,1.3
1451,2012,1.0
1451,2011,1.25
1451,2010,1.0
1451,2009,0.5
1451,2008,1.5
1451,2007,1.7
1451,2006,1.5
1451,2005,2.0
1451,2004,2.2
1451,2003,2.2
1451,2002,2.0
1451,2001,2.0
1451,2000,3.0
1451,1999,3.0
1451,1998,2.8
1451,1997,2.5
1451,1996,2.5
1451,1995,2.5
1451,1994,2.5
1451,1993,2.4
1451,1992,1.65
1451,1991,1.44
1452,2022,2.0
1452,2021,0.7
1452,2020,1.2
1452,2019,1.4
1452,2018,1.4
1452,2017,1.2
1452,2016,1.8
1452,2015,1.0
1452,2014,0.8
1452,2013,0.5
1452,2012,0.5
1452,2011,1.2
1452,2010,0.5
1452,2009,0.2
1452,2008,0.45
1452,2007,0.3
1452,2006,0.2
1452,2005,0.2
1452,2004,0.25
1452,2003,0.0
1452,2002,0.0
1452,2001,0.0
1452,2000,0.0
1452,1999,1.5
1452,1998,2.45
1452,1997,2.0
1452,1996,1.1
1452,1995,1.5
1452,1994,1.5
1452,1993,2.0
1452,1992,2.0
1452,1991,2.5
1452,1990,9.16
1454,2022,0.5
1454,2021,0.2
1454,2020,0.26
1454,2019,0.2
1454,2018,0.2
1454,2017,0.3
1454,2016,0.5
1454,2015,0.4
1454,2014,0.25
1454,2013,0.2
1454,2012,0.5
1454,2011,0.5
1454,2010,0.0
1454,2009,0.2
1454,2008,0.3
1454,2007,0.0
1454,2006,0.0
1454,2005,0.3
1454,2004,0.3
1454,2003,0.5
1454,2002,0.3
1454,2001,0.74
1454,2000,0.0
1454,1999,1.5
1454,1998,1.4
1454,1997,1.0
1454,1996,1.0
1454,1995,1.2
1454,1994,1.5
1454,1993,1.5
1454,1992,1.5
1454,1991,2.0
1454,1988,3.5
1455,2022,0.8
1455,2021,0.3
1455,2020,0.0
1455,2019,0.2
1455,2018,0.4
1455,2017,0.3
1455,2016,0.2
1455,2015,0.2
1455,2014,0.2
1455,2013,0.1
1455,2012,0.2
1455,2011,1.2
1455,2010,0.25
1455,2009,0.0
1455,2008,0.3
1455,2007,0.3
1455,2006,0.1
1455,2005,1.0
1455,2004,0.6
1455,2003,0.8
1455,2002,0.2
1455,2001,0.1
1455,2000,0.6
1455,1999,1.4
1455,1998,2.0
1455,1997,2.0
1455,1996,1.5
1455,1995,2.0
1455,1994,2.0
1455,1993,2.3
1455,1992,4.4
1457,2022,1.0
1457,2021,1.0
1457,2020,1.0
1457,2019,1.2
1457,2018,0.7
1457,2017,0.5
1457,2016,0.6
1457,2015,0.3
1457,2014,0.49
1457,2013,0.0
1457,2012,0.0
1457,2011,0.43
1457,2010,0.0
1457,2009,0.0
1457,2008,0.0
1457,2007,0.0
1457,2006,0.0
1457,2005,0.0
1457,2004,0.0
1457,2003,0.0
1457,2002,0.0
1457,2001,0.0
1457,2000,0.0
1457,1999,1.8
1457,1998,2.0
1457,1997,2.0
1457,1996,2.0
1457,1995,2.5
1457,1994,2.0
1457,1993,0.0
1459,2022,0.2
1459,2021,0.0
1459,2020,0.0
1459,2019,0.0
1459,2018,0.1
1459,2017,0.0
1459,2016,0.2
1459,2015,0.55
1459,2014,0.35
1459,2013,0.1
1459,2012,0.47
1459,2011,1.5
1459,2010,0.3
1459,2009,0.0
1459,2008,0.8
1459,2007,0.28
1459,2006,0.1
1459,2005,0.65
1459,2004,0.5
1459,2003,0.5
1459,2002,0.3
1459,2001,0.0
1459,2000,0.7
1459,1999,1.2
1459,1998,2.0
1459,1997,1.8
1459,1996,1.5
1459,1995,1.2
1459,1994,1.7
1459,1993,1.3
1460,2022,0.0
1460,2021,0.0
1460,2020,0.0
1460,2019,0.2
1460,2018,0.2
1460,2017,0.8
1460,2016,0.8
1460,2015,0.7
1460,2014,0.2
1460,2013,0.0
1460,2012,0.0
1460,2011,0.0
1460,2010,0.0
1460,2009,0.0
1460,2008,0.2
1460,2007,0.15
1460,2006,0.2
1460,2005,0.35
1460,2004,0.3
1460,2003,0.15
1460,2002,0.5
1460,2001,0.1
1460,2000,0.5
1460,1999,1.5
1460,1998,2.0
1460,1997,1.0
1460,1996,1.0
1460,1995,1.2
1460,1994,1.05
1460,1993,1.5
1460,1992,2.5
1463,2022,0.4
1463,2021,0.3
1463,2020,0.6
1463,2019,1.4
1463,2018,3.0
1463,2017,3.3
1463,2016,0.7
1463,2015,0.53
1463,2014,0.3
1463,2013,0.0
1463,2012,0.0
1463,2011,0.0
1463,2010,0.0
1463,2009,0.0
1463,2008,0.0
1463,2007,0.0
1463,2006,0.15
1463,2005,0.5
1463,2004,0.0
1463,2003,0.0
1463,2002,0.0
1463,2001,0.6
1463,2000,1.5
1463,1999,1.5
1463,1998,1.5
1463,1997,1.5
1463,1996,0.7
1463,1995,0.5
1463,1994,0.5
1463,1993,2.5
1464,2022,0.25
1464,2021,0.3
1464,2020,1.5
1464,2019,1.5
1464,2018,2.2
1464,2017,2.37
1464,2016,2.18
1464,2015,1.46
1464,2014,0.0
1464,2013,0.2
1464,2012,0.2
1464,2011,0.15
1464,2010,0.2
1464,2009,0.0
1464,2008,0.2
1464,2007,0.0
1464,2006,0.0
1464,2005,0.0
1464,2004,0.15
1464,2003,0.0
1464,2002,0.0
1464,2001,0.0
1464,2000,0.0
1464,1999,2.5
1464,1998,2.5
1464,1997,2.0
1464,1996,2.0
1464,1995,1.5
1464,1994,1.5
1464,1993,2.0
1465,2022,0.3
1465,2021,0.3
1465,2020,1.5
1465,2019,0.3
1465,2018,0.4
1465,2017,0.65
1465,2016,0.9
1465,2015,0.95
1465,2014,2.5
1465,2013,1.0
1465,2012,1.1
1465,2011,2.2
1465,2010,0.5
1465,2009,0.55
1465,2008,0.75
1465,2007,0.6
1465,2006,0.8
1465,2005,0.3
1465,2004,0.2
1465,2003,0.2
1465,2002,1.1
1465,2001,0.0
1465,2000,1.8
1465,1999,2.5
1465,1998,2.0
1465,1997,1.0
1465,1996,1.0
1465,1995,0.7
1465,1994,0.5
1465,1993,0.0
1466,2022,1.0
1466,2021,0.0
1466,2020,0.0
1466,2019,0.0
1466,2018,0.0
1466,2017,0.0
1466,2016,0.0
1466,2015,0.5
1466,2014,0.47
1466,2013,1.0
1466,2012,1.0
1466,2011,0.7
1466,2010,0.0
1466,2009,0.0
1466,2008,0.0
1466,2007,0.0
1466,2006,0.0
1466,2005,0.0
1466,2004,0.0
1466,2003,0.0
1466,2002,0.0
1466,2001,0.0
1466,2000,0.0
1466,1999,0.0
1466,1998,1.7
1466,1997,1.5
1466,1996,2.0
1466,1995,1.8
1466,1994,0.0
1466,1993,2.4
1467,2022,0.0
1467,2021,0.7
1467,2020,0.0
1467,2019,0.0
1467,2018,0.0
1467,2017,0.0
1467,2016,0.0
1467,2015,0.5
1467,2014,0.2
1467,2013,0.4
1467,2012,0.4
1467,2011,0.0
1467,2010,0.0
1467,2009,0.0
1467,2008,0.6
1467,2007,1.15
1467,2006,1.09
1467,2005,0.75
1467,2004,1.3
1467,2003,0.5
1467,2002,0.4
1467,2001,0.0
1467,2000,1.3
1467,1999,1.2
1467,1998,1.0
1467,1997,1.2
1467,1996,0.0
1467,1995,1.0
1467,1994,0.0
1468,2022,0.0
1468,2021,0.0
1468,2020,0.0
1468,2019,0.0
1468,2018,0.0
1468,2017,0.0
1468,2016,0.0
1468,2015,0.0
1468,2014,0.0
1468,2013,0.0
1468,2012,0.0
1468,2011,0.0
1468,2010,0.0
1468,2009,0.0
1468,2008,0.0
1468,2007,0.0
1468,2006,0.0
1468,2005,0.0
1468,2004,0.0
1468,2003,0.15
1468,2002,0.3
1468,2001,0.8
1468,2000,1.6
1468,1999,2.0
1468,1998,1.5
1468,1997,0.2
1468,1996,0.5
1468,1995,1.0
1468,1994,1.0
1470,2022,0.8
1470,2021,0.42
1470,2020,0.8
1470,2019,0.4
1470,2018,0.5
1470,2017,0.55
1470,2016,0.6
1470,2015,0.6
1470,2014,0.3
1470,2013,0.0
1470,2012,0.2
1470,2011,0.2
1470,2010,0.0
1470,2009,0.0
1470,2008,0.0
1470,2007,0.0
1470,2006,0.0
1470,2005,0.0
1470,2004,0.0
1470,2003,0.0
1470,2002,0.0
1470,2001,0.0
1470,2000,1.0
1470,1999,1.3
1470,1998,1.5
1470,1997,0.0
1470,1995,0.74
1470,1994,0.8
1470,1993,0.79
1470,1992,2.05
1470,1991,2.0
1472,2022,0.0
1472,2021,0.0
1472,2020,0.0
1472,2019,0.0
1472,2018,0.0
1472,2017,0.0
1472,2016,0.0
1472,2015,0.0
1472,2014,0.0
1472,2013,0.0
1472,2012,0.0
1472,2011,0.0
1472,2010,0.0
1472,2009,0.0
1472,2008,0.0
1472,2007,0.0
1472,2006,0.0
1472,2005,0.0
1472,2004,0.0
