代碼,營業利益率,盈比,盈4,盈單,稅後淨利年成長率,營業利益年成長率,季度
3287,6.33,0.2696629213483146,0.8899999999999999,0.06,-87.26,-71.81,2022Q1
3287,10.22,1.7192982456140349,1.14,0.4899999999999999,-24.31,-8.85,2021Q4
3287,11.22,0.43373493975903593,0.8300000000000001,0.08999999999999997,-47.98,-25.24,2021Q3
3287,13.28,0.5649717514124294,1.7700000000000002,0.25000000000000006,32.99,63.15,2021Q2
3287,12.97,0.6595744680851064,1.88,0.31,172.9,316.3,2021Q1
3287,11.5,0.42857142857142844,1.68,0.17999999999999994,384.0,340.4,2020Q4
3287,15.62,0.0,0.0,1.03,550.9,848.6,2020Q3
3287,11.88,0.0,0.0,0.36,279.3,964.6,2020Q2
3287,6.06,0.0,0.0,0.11,23.25,69.53,2020Q1
3323,2.21,1.7037037037037037,3.7800000000000002,1.61,24.29,-25.88,2022Q3
3323,1.41,0.7656765676567657,3.0300000000000002,0.5800000000000001,-7.8,-55.33,2022Q2
3323,1.98,1.2933333333333332,3.0,0.97,-14.15,-45.67,2022Q1
3323,2.48,0.7848101265822786,3.16,0.6200000000000001,-24.51,-21.29,2021Q4
3323,2.48,0.9800569800569803,3.51,0.8600000000000001,-21.04,-18.43,2021Q3
3323,2.39,0.5275779376498801,4.17,0.55,-0.8,1.26,2021Q2
3323,3.26,0.8880157170923378,5.09,1.13,507.1,5732.0,2021Q1
3323,3.61,0.9371980676328501,4.14,0.9699999999999998,117.2,124.5,2020Q4
3323,3.63,0.0,0.0,1.52,116.4,152.8,2020Q3
3323,3.34,0.0,0.0,1.47,439.6,2641.0,2020Q2
3323,0.1,0.0,0.0,0.18,128.0,102.5,2020Q1
3325,-17.51,0.6741573033707864,-0.89,-0.14999999999999997,-75.0,-316.2,2022Q3
3325,-14.95,0.041666666666666706,-0.96,-0.010000000000000009,-177.6,-899.4,2022Q2
3325,-19.68,1.4956521739130435,-1.15,-0.43,-2904.0,-3218.0,2022Q1
3325,-4.2,1.714285714285714,-0.7,-0.29999999999999993,-138.8,-123.3,2021Q4
3325,-2.85,2.0000000000000004,-0.43999999999999995,-0.22000000000000003,-121.7,-113.6,2021Q3
3325,-1.1,-0.9638554216867469,0.8300000000000001,-0.19999999999999998,-119.6,-108.0,2021Q2
3325,-0.37,0.04301075268817204,1.86,0.02,-91.41,-110.4,2021Q1
3325,12.48,-0.07766990291262142,2.06,-0.040000000000000036,139.9,233.8,2020Q4
3325,13.58,0.0,0.0,1.05,243.8,428.4,2020Q3
3325,10.73,0.0,0.0,0.8300000000000001,693.0,590.9,2020Q2
3325,4.48,0.0,0.0,0.22,1995.0,22.05,2020Q1
3349,-6.61,-1.600000000000001,-0.24999999999999978,0.09999999999999998,-126.5,-149.2,2022Q3
3349,-9.18,-3.555555555555555,0.45000000000000007,-0.39999999999999997,-164.0,-187.4,2022Q2
3349,-3.52,-0.2758620689655173,1.16,-0.08,-115.5,-140.2,2022Q1
3349,5.67,0.2937853107344635,1.77,0.13000000000000012,181.4,283.3,2021Q4
3349,6.43,1.4349775784753362,2.23,0.7999999999999999,2613.0,1103.0,2021Q3
3349,5.19,0.5767441860465116,2.15,0.30999999999999994,227.8,217.1,2021Q2
3349,5.06,1.014354066985646,2.0900000000000003,0.53,-,-,2021Q1
3349,2.24,3.630769230769231,0.65,0.5900000000000001,171.5,147.6,2020Q4
3349,-1.2,0.0,0.0,0.72,-,-,2020Q3
3349,-12.81,0.0,0.0,0.25,-294.7,-95.54,2020Q2
3349,-7.24,-0.0,-0.91,0.0,-581.0,-471.4,2019Q4
3479,9.31,1.1830161054172768,6.83,2.02,218.4,230.8,2022Q3
3479,9.71,1.3475177304964538,5.640000000000001,1.9000000000000001,329.0,357.6,2022Q2
3479,9.21,1.4326923076923077,4.16,1.49,399.1,289.0,2022Q1
3479,5.23,1.9319727891156462,2.94,1.42,-4.57,-3.87,2021Q4
3479,4.46,1.4954954954954955,2.22,0.8300000000000001,-32.06,-28.94,2021Q3
3479,3.39,0.7850467289719626,2.1399999999999997,0.41999999999999993,-55.06,-53.25,2021Q2
3479,3.68,0.5142857142857143,2.1,0.27,-78.05,-67.84,2021Q1
3479,5.72,0.8668730650154801,3.23,0.7000000000000002,-48.56,-58.1,2020Q4
3479,6.09,0.0,0.0,0.7499999999999998,-40.85,-49.63,2020Q3
3479,6.33,0.0,0.0,0.3800000000000001,-24.4,-33.18,2020Q2
3479,7.94,0.0,0.0,1.4,56.4,50.93,2020Q1
3483,3.81,1.0550576184379001,7.809999999999999,2.0599999999999996,84.85,-13.24,2022Q3
3483,4.84,1.0940170940170941,7.02,1.9200000000000002,103.8,20.7,2022Q2
3483,6.06,1.0909090909090908,6.38,1.74,173.0,69.85,2022Q1
3483,5.23,1.5655430711610485,5.34,2.09,35.43,-16.59,2021Q4
3483,4.67,1.3546666666666665,3.7500000000000004,1.27,-6.54,-35.48,2021Q3
3483,4.7,1.3950953678474114,3.67,1.28,-12.14,-24.69,2021Q2
3483,4.48,0.5633802816901408,4.970000000000001,0.7,849.0,3548.0,2021Q1
3483,8.37,0.4587155963302756,4.36,0.5000000000000004,68.67,109.3,2020Q4
3483,9.22,0.0,0.0,1.19,119.7,167.1,2020Q3
3483,8.17,0.0,0.0,2.58,976.3,2247.0,2020Q2
3483,-0.23,0.0,0.0,0.09,126.8,84.14,2020Q1
3521,-23.09,1.1954022988505746,-1.7400000000000002,-0.52,-5.88,-30.36,2022Q3
3521,-21.73,0.8367346938775511,-1.9599999999999997,-0.41,-58.24,-54.17,2022Q2
3521,-22.94,0.6699507389162562,-2.03,-0.34,-7196.0,-1647.0,2022Q1
3521,-14.21,1.119047619047619,-1.68,-0.47,-93.28,-11.62,2021Q4
3521,-14.56,2.349206349206349,-1.2600000000000002,-0.74,-48.38,8.47,2021Q3
3521,-10.43,3.622641509433963,-0.5299999999999999,-0.48,40.86,48.52,2021Q2
3521,0.85,-0.1290322580645161,-0.31000000000000005,0.01,100.9,103.8,2021Q1
3521,-14.6,0.2247191011235957,-0.89,-0.050000000000000044,-134.5,-137.4,2020Q4
3521,-17.36,0.0,0.0,-0.010000000000000009,-130.8,-131.2,2020Q3
3521,-23.36,0.0,0.0,-0.26,-143.5,-141.3,2020Q2
3521,-28.21,0.0,0.0,-0.57,-371.1,-432.8,2020Q1
3540,-4.74,11.294117647058828,0.16999999999999993,0.48,-102.9,-131.4,2022Q3
3540,-5.6,-0.16326530612244905,-0.4900000000000002,0.020000000000000018,-115.5,-126.6,2022Q2
3540,-8.92,-2.666666666666668,0.5099999999999998,-0.34,-116.0,-133.6,2022Q1
3540,7.89,0.013114754098360376,3.05,0.009999999999999787,-56.16,-46.69,2021Q4
3540,9.76,-0.1582417582417584,4.55,-0.18000000000000016,-43.86,-33.81,2021Q3
3540,12.17,0.5125628140703519,7.959999999999999,1.02,35.44,42.56,2021Q2
3540,13.34,0.97452934662237,9.03,2.2,1180.0,471.0,2021Q1
3540,11.95,0.8555240793201132,7.06,1.5099999999999998,486.5,507.2,2020Q4
3540,12.61,0.0,0.0,3.23,428.7,526.2,2020Q3
3540,9.18,0.0,0.0,2.09,165.9,300.9,2020Q2
3540,3.38,0.0,0.0,0.23,-66.21,-15.16,2020Q1
3577,23.27,1.228637413394919,4.33,1.3299999999999998,68.6,64.33,2022Q3
3577,20.24,1.3260273972602739,3.6500000000000004,1.21,29.77,22.71,2022Q2
3577,14.92,0.736842105263158,3.42,0.63,42.43,29.45,2022Q1
3577,19.85,1.4365325077399382,3.23,1.1600000000000001,326.7,338.4,2021Q4
3577,17.82,1.056910569105691,2.46,0.6499999999999999,453.2,426.6,2021Q3
3577,18.62,2.0102564102564107,1.9499999999999997,0.98,514.2,571.7,2021Q2
3577,13.36,1.6296296296296295,1.08,0.44,283.5,378.3,2021Q1
3577,6.22,2.0526315789473686,0.76,0.39,-17.91,-15.56,2020Q4
3577,4.62,0.0,0.0,0.13999999999999999,-38.51,-29.4,2020Q3
3577,3.87,0.0,0.0,0.11000000000000001,-4.15,-11.49,2020Q2
3577,3.37,0.0,0.0,0.12,0.16,-13.21,2020Q1
3594,4.44,1.9420289855072466,1.3800000000000001,0.6700000000000002,16141.0,919.3,2022Q3
3594,3.12,1.352112676056338,0.71,0.24,3579.0,464.2,2022Q2
3594,-0.77,1.2,0.6,0.18,246.4,76.97,2022Q1
3594,2.1,3.8666666666666667,0.3,0.29,154.8,-12.22,2021Q4
3594,0.49,0.0,0.03,0.0,-92.76,-81.96,2021Q3
3594,0.59,1.4444444444444446,0.36,0.13,106.8,-73.77,2021Q2
3594,-3.65,-0.96,0.5,-0.12,68.83,16.44,2021Q1
3594,2.39,0.4999999999999997,0.16,0.01999999999999999,-79.66,-45.43,2020Q4
3594,2.65,0.0,0.0,0.33,-83.26,-42.91,2020Q3
3594,2.2,0.0,0.0,0.27,-134.1,-55.49,2020Q2
3594,-4.66,0.0,0.0,-0.46,-304.3,-183.9,2020Q1
3611,15.01,1.1090821720326767,20.810000000000002,5.770000000000001,16.59,9.22,2022Q3
3611,14.51,1.4045954045954048,20.019999999999996,7.029999999999999,16.97,6.65,2022Q2
3611,11.64,0.8133333333333334,18.0,3.66,-11.34,-14.13,2022Q1
3611,15.33,0.9420682187330807,18.47,4.35,9.66,14.49,2021Q4
3611,15.78,0.990059642147117,20.12,4.979999999999999,30.27,28.38,2021Q3
3611,15.87,1.019847328244275,19.65,5.010000000000001,44.39,47.78,2021Q2
3611,15.66,0.9213608477412158,17.93,4.13,35.7,38.73,2021Q1
3611,16.14,1.4251781472684086,16.84,6.0,-5.94,-6.95,2020Q4
3611,15.4,0.0,0.0,4.51,-16.56,-12.47,2020Q3
3611,13.67,0.0,0.0,3.29,-27.56,-22.32,2020Q2
3611,13.36,0.0,0.0,3.04,-21.91,-15.0,2020Q1
3625,-6.77,1.5643564356435649,-2.0199999999999996,-0.79,-32.84,-16.14,2022Q3
3625,-1.64,0.22222222222222246,-1.2599999999999998,-0.07000000000000006,40.68,79.12,2022Q2
3625,-3.94,1.1294117647058823,-1.7,-0.48,17.25,58.03,2022Q1
3625,-5.2,1.4166666666666665,-1.92,-0.6799999999999999,-2.64,-4.32,2021Q4
3625,-4.24,0.05911330049261091,-2.0299999999999994,-0.030000000000000027,-3.11,-16.18,2021Q3
3625,-7.07,1.1027027027027028,-1.8499999999999999,-0.51,15.0,0.0,2021Q2
3625,-9.0,1.2227074235807862,-2.2899999999999996,-0.7,-33.79,-66.63,2021Q1
3625,-4.95,1.4976303317535542,-2.11,-0.7899999999999998,-336.5,-214.1,2020Q4
3625,-4.13,0.0,0.0,0.1499999999999999,-280.6,-210.2,2020Q3
3625,-8.37,0.0,0.0,-0.95,-917.3,-689.7,2020Q2
3625,-7.12,0.0,0.0,-0.52,-347.5,-270.0,2020Q1
3652,5.12,1.4583333333333335,0.9600000000000002,0.3500000000000001,49.32,0.78,2022Q3
3652,5.76,1.696969696969697,0.99,0.42,49.93,13.11,2022Q2
3652,6.01,1.3061224489795917,0.9800000000000001,0.32,34.82,6.39,2022Q1
3652,3.57,-0.5048543689320384,1.03,-0.1299999999999999,204.0,342.7,2021Q4
3652,4.98,0.9499999999999997,1.6,0.3799999999999999,1551.0,1273.0,2021Q3
3652,5.23,1.0445859872611465,1.57,0.41000000000000003,283.2,309.9,2021Q2
3652,5.49,1.510204081632653,0.98,0.37,253.5,293.5,2021Q1
3652,0.95,4.888888888888889,0.36,0.44,1.3,252.2,2020Q4
3652,-0.55,0.0,0.0,0.35,29.56,55.16,2020Q3
3652,-3.02,0.0,0.0,-0.18,-20.37,11.55,2020Q2
3652,-3.46,0.0,0.0,-0.25,26.69,38.2,2020Q1
3693,7.4,1.7527539779681762,8.17,3.58,307.1,213.1,2022Q3
3693,6.67,2.2,5.0,2.75,152.9,187.9,2022Q2
3693,1.49,0.5714285714285714,2.94,0.42,-24.26,135.6,2022Q1
3693,4.24,1.8441558441558443,3.08,1.4200000000000002,43.76,2.7,2021Q4
3693,3.25,0.9939393939393938,1.65,0.4099999999999999,-23.0,-34.13,2021Q3
3693,2.99,1.614035087719298,1.7100000000000002,0.69,-25.35,-45.52,2021Q2
3693,0.63,2.0,1.12,0.56,-64.66,-92.73,2021Q1
3693,4.77,-0.01869158878504633,2.14,-0.009999999999999787,234.7,326.0,2020Q4
3693,5.56,0.0,0.0,0.47,1197.0,6588.0,2020Q3
3693,5.67,0.0,0.0,0.09999999999999987,23037.0,2144.0,2020Q2
3693,7.84,0.0,0.0,1.58,428.7,502.5,2020Q1
3709,1.61,0.6168224299065422,2.1399999999999997,0.33000000000000007,-52.34,-42.64,2022Q3
3709,1.92,0.26027397260273966,2.92,0.18999999999999995,-45.98,-33.79,2022Q2
3709,2.73,0.997732426303855,4.41,1.1,11.81,20.34,2022Q1
3709,2.46,0.4571428571428568,4.55,0.5199999999999996,88.95,44.88,2021Q4
3709,3.03,0.9308176100628932,4.7700000000000005,1.1100000000000003,120.5,73.82,2021Q3
3709,3.13,1.4640522875816993,4.59,1.68,211.2,134.3,2021Q2
3709,2.61,1.3932584269662922,3.56,1.24,292.2,160.9,2021Q1
3709,1.71,1.1086142322097379,2.67,0.74,47.35,28.61,2020Q4
3709,1.71,0.0,0.0,0.9299999999999999,60.07,38.92,2020Q3
3709,1.49,0.0,0.0,0.65,25.97,18.96,2020Q2
3709,1.22,0.0,0.0,0.35,18.37,-5.65,2020Q1
4924,3.09,1.1092436974789917,1.19,0.33,37.64,3.9,2022Q3
4924,3.64,0.3185840707964601,1.13,0.08999999999999997,50.97,110.0,2022Q2
4924,6.56,1.2477064220183487,1.09,0.34,47.06,62.34,2022Q1
4924,4.57,1.7551020408163263,0.98,0.42999999999999994,3.26,-22.34,2021Q4
4924,3.81,1.5652173913043481,0.69,0.27,-31.53,-47.7,2021Q3
4924,2.31,0.2857142857142858,0.7,0.05000000000000002,-45.53,-59.22,2021Q2
4924,5.72,0.8761904761904764,1.0499999999999998,0.23,85.06,9068.0,2021Q1
4924,5.45,0.5957446808510635,0.94,0.1399999999999999,39793.0,10124.0,2020Q4
4924,5.93,0.0,0.0,0.28,1396.0,2742.0,2020Q3
4924,4.86,0.0,0.0,0.4,1050.0,714.6,2020Q2
4924,0.06,0.0,0.0,0.12,270.8,103.2,2020Q1
4931,5.65,2.6178861788617884,2.4600000000000004,1.61,877.1,604.0,2022Q3
4931,3.59,4.340425531914894,0.4700000000000001,0.5100000000000001,21069.0,666.9,2022Q2
4931,4.22,-14.117647058823525,-0.17000000000000004,0.6,324.4,151.4,2022Q1
4931,-3.01,1.650793650793651,-0.63,-0.26,-162.7,-156.0,2021Q4
4931,-2.5,10.133333333333331,-0.15000000000000002,-0.38,-144.9,-138.8,2021Q3
4931,0.92,-1.1555555555555554,0.45000000000000007,-0.13,-99.06,-86.04,2021Q2
4931,3.47,0.7,0.8000000000000002,0.14,-60.29,-56.12,2021Q1
4931,4.95,0.8627450980392156,1.02,0.21999999999999997,-55.64,-40.06,2020Q4
4931,5.02,0.0,0.0,0.22000000000000008,-52.19,-38.44,2020Q3
4931,5.16,0.0,0.0,0.21999999999999997,-43.4,-34.73,2020Q2
4931,6.07,0.0,0.0,0.36,54.66,53.74,2020Q1
4987,17.43,0.9650349650349649,5.720000000000001,1.38,45.16,20.65,2022Q3
4987,17.03,1.0036900369003692,5.42,1.36,54.1,29.71,2022Q2
4987,16.41,1.3604436229205177,5.41,1.84,102.7,62.15,2022Q1
4987,15.55,0.9891540130151845,4.61,1.1400000000000001,40.95,39.28,2021Q4
4987,15.72,0.9411764705882354,4.59,1.08,51.09,43.68,2021Q3
4987,14.8,1.062992125984252,5.08,1.35,122.7,73.2,2021Q2
4987,12.85,0.9390519187358918,4.43,1.04,182.3,95.59,2021Q1
4987,13.68,1.1914893617021274,3.76,1.1199999999999997,-20.65,-17.88,2020Q4
4987,13.96,0.0,0.0,1.57,-21.12,-12.75,2020Q3
4987,11.63,0.0,0.0,0.7000000000000001,-51.81,-20.79,2020Q2
4987,8.72,0.0,0.0,0.37,-59.2,-28.95,2020Q1
5223,11.93,1.4032786885245903,6.100000000000001,2.1400000000000006,24.2,-4.55,2022Q3
5223,12.14,0.8197879858657241,5.66,1.1599999999999997,22.67,6.34,2022Q2
5223,14.03,1.1065573770491801,4.880000000000001,1.35,-17.95,-14.14,2022Q1
5223,12.61,1.111111111111111,5.22,1.4499999999999997,-18.45,-29.74,2021Q4
5223,12.81,1.1971830985915495,5.68,1.7000000000000002,-17.06,-28.18,2021Q3
5223,12.01,0.25460636515912893,5.969999999999999,0.3799999999999999,-20.94,-18.27,2021Q2
5223,16.18,0.839751552795031,8.05,1.69,763.2,854.3,2021Q1
5223,19.69,1.1646341463414631,6.56,1.9099999999999993,83.71,123.8,2020Q4
5223,20.07,0.0,0.0,1.9900000000000002,82.88,117.9,2020Q3
5223,18.85,0.0,0.0,2.46,142.9,160.9,2020Q2
5223,3.88,0.0,0.0,0.2,-54.6,-72.19,2020Q1
5289,19.73,1.163175840233804,20.53,5.969999999999999,15.97,-1.32,2022Q3
5289,18.77,1.2192106514503092,21.03,6.410000000000001,25.91,9.55,2022Q2
5289,16.32,0.9093581577658009,20.410000000000004,4.64,49.23,32.75,2022Q1
5289,19.12,0.7412882787750795,18.94,3.5100000000000016,68.19,61.46,2021Q4
5289,20.55,1.4712905059693004,17.59,6.469999999999999,68.88,64.61,2021Q3
5289,19.38,1.7322363500373974,13.370000000000001,5.790000000000001,31.5,31.74,2021Q2
5289,16.41,1.1883786316776006,10.670000000000002,3.17,-17.89,-16.45,2021Q1
5289,16.88,0.7539267015706806,11.46,2.16,-8.62,-13.07,2020Q4
5289,17.46,0.0,0.0,2.250000000000001,-4.14,-7.67,2020Q3
5289,17.97,0.0,0.0,3.09,13.76,5.76,2020Q2
5289,18.74,0.0,0.0,3.96,24.74,8.6,2020Q1
5356,-0.39,-1.266666666666667,-0.6,0.19000000000000006,-565.1,86.39,2022Q3
5356,-5.11,1.142857142857143,-0.9100000000000001,-0.26000000000000006,-1415.0,-59.93,2022Q2
5356,-7.15,1.8461538461538458,-0.6500000000000001,-0.3,-800.1,-202.5,2022Q1
5356,-3.61,3.285714285714286,-0.28,-0.23000000000000004,-112.2,-249.1,2021Q4
5356,-2.89,-0.6233766233766234,0.77,-0.12000000000000001,-103.7,-226.2,2021Q3
5356,-3.34,0.0,1.7599999999999998,0.0,-93.47,-665.9,2021Q2
5356,-2.56,0.1171548117154812,2.3899999999999997,0.07,-42.47,-313.5,2021Q1
5356,2.59,1.3666666666666665,2.4,0.8199999999999998,3.03,-61.28,2020Q4
5356,2.34,0.0,0.0,0.8700000000000001,-8.97,-63.44,2020Q3
5356,0.57,0.0,0.0,0.63,-20.88,-85.63,2020Q2
5356,1.16,0.0,0.0,0.08,-60.03,218.2,2020Q1
5386,2.01,0.5988023952095808,1.6699999999999995,0.2499999999999999,-32.31,2.54,2022Q3
5386,2.54,0.7789473684210526,1.9,0.37,-24.85,42.81,2022Q2
5386,2.31,0.9557522123893807,2.26,0.54,-11.27,41.77,2022Q1
5386,2.08,0.8644067796610166,2.36,0.5099999999999998,143.8,92.75,2021Q4
5386,2.57,0.96,2.0,0.48,122.3,81.44,2021Q3
5386,2.64,1.6976744186046513,1.7200000000000002,0.7300000000000001,104.1,61.5,2021Q2
5386,2.34,2.206896551724138,1.1600000000000001,0.64,34.44,30.94,2021Q1
5386,1.44,0.5882352941176472,1.02,0.15000000000000002,67.83,21.0,2020Q4
5386,1.8,0.0,0.0,0.19999999999999996,167.8,160.0,2020Q3
5386,1.87,0.0,0.0,0.17000000000000004,695.7,2580.0,2020Q2
5386,1.82,0.0,0.0,0.5,524.9,11883.0,2020Q1
5426,4.82,2.6133333333333337,0.75,0.4900000000000001,421.9,229.9,2022Q3
5426,3.36,9.454545454545457,0.21999999999999997,0.52,324.2,179.6,2022Q2
5426,-3.56,-0.5490196078431373,-0.51,0.07,254.0,22.4,2022Q1
5426,-5.82,2.1290322580645165,-0.62,-0.33,-131.1,-582.4,2021Q4
5426,-4.59,0.23188405797101436,-0.6900000000000001,-0.03999999999999998,-368.0,-222.1,2021Q3
5426,-5.14,1.4999999999999998,-0.56,-0.21,-3721.0,-306.1,2021Q2
5426,-5.23,1.777777777777778,-0.09,-0.04,86.74,34.51,2021Q1
5426,-0.93,6.153846153846154,-0.26,-0.4,-94.59,55.84,2020Q4
5426,3.93,0.0,0.0,0.09000000000000001,436.2,397.4,2020Q3
5426,2.5,0.0,0.0,0.26,104.9,161.0,2020Q2
5426,-10.0,0.0,0.0,-0.21,-1758.0,-717.8,2020Q1
5438,-1.14,6.68235294117647,0.8500000000000001,1.42,8.29,-1750.0,2022Q3
5438,-3.0,-3.999999999999996,0.04000000000000002,-0.03999999999999998,-320.3,-262.0,2022Q2
5438,-8.79,-9.142857142857142,0.14,-0.32,-515.1,-630.8,2022Q1
5438,-1.35,-1.6470588235294115,0.51,-0.20999999999999996,6386.0,69.75,2021Q4
5438,0.07,3.388888888888889,0.72,0.61,8448.0,101.3,2021Q3
5438,1.61,0.39344262295081966,0.61,0.06,123.4,122.7,2021Q2
5438,1.26,0.38461538461538464,0.52,0.05,112.0,112.2,2021Q1
5438,-6.19,0.0,0.01,0.0,-98.39,-6277.0,2020Q4
5438,-8.1,0.0,0.0,0.5,-98.72,-547.7,2020Q3
5438,-13.56,0.0,0.0,-0.02999999999999997,-4962.0,-1390.0,2020Q2
5438,-21.56,0.0,0.0,-0.46,-389.1,-524.4,2020Q1
5465,7.33,1.3877551020408163,1.96,0.6799999999999999,54.9,33.72,2022Q3
5465,6.16,1.3103448275862073,1.7399999999999998,0.5700000000000001,74.09,41.03,2022Q2
5465,5.81,1.1506849315068493,1.46,0.42,66.5,119.1,2022Q1
5465,5.11,0.9133858267716537,1.27,0.29000000000000004,8.43,1.93,2021Q4
5465,4.26,1.7196261682242993,1.0699999999999998,0.45999999999999996,-10.61,-18.2,2021Q3
5465,3.22,1.2608695652173916,0.9199999999999999,0.29000000000000004,-33.28,-28.94,2021Q2
5465,1.84,0.9019607843137255,1.02,0.23,-37.54,-44.19,2021Q1
5465,4.5,0.3130434782608691,1.15,0.08999999999999986,22.2,100.7,2020Q4
5465,5.06,0.0,0.0,0.31000000000000005,103.7,374.8,2020Q3
5465,5.39,0.0,0.0,0.39,159.2,935.5,2020Q2
5465,4.88,0.0,0.0,0.36,114.0,507.8,2020Q1
5474,23.22,0.7757575757575755,8.25,1.5999999999999996,-19.84,-32.66,2022Q3
5474,23.23,1.1584699453551912,7.320000000000001,2.12,-23.49,-27.44,2022Q2
5474,22.07,0.861141011840689,9.29,2.0,1.54,-10.27,2022Q1
5474,27.02,1.0476190476190477,9.66,2.5300000000000002,-37.59,-38.61,2021Q4
5474,25.86,0.21405750798722045,12.519999999999998,0.6699999999999999,-35.05,-33.27,2021Q3
5474,25.15,0.8547544409613375,19.14,4.09,10.07,5.71,2021Q2
5474,23.33,0.4947807933194155,19.16,2.37,37.02,52.05,2021Q1
5474,29.17,1.166035694970254,18.49,5.389999999999999,136.4,140.7,2020Q4
5474,29.76,0.0,0.0,7.29,136.7,147.8,2020Q3
5474,27.41,0.0,0.0,4.109999999999999,51.19,55.65,2020Q2
5474,22.4,0.0,0.0,1.7,16.32,9.96,2020Q1
5490,10.59,-2.5806451612903216,-0.6200000000000001,0.3999999999999999,-698.3,393.5,2022Q3
5490,7.58,12.205128205128204,-0.78,-2.38,-5628.0,963.8,2022Q2
5490,4.97,0.6216216216216216,1.48,0.23,41.76,29.15,2022Q1
5490,10.74,3.205673758865248,1.41,1.13,-35.67,-35.64,2021Q4
5490,2.91,0.780487804878049,1.2299999999999998,0.24000000000000002,-77.01,-83.94,2021Q3
5490,-1.36,-0.2807017543859649,1.71,-0.12,-92.75,-111.1,2021Q2
5490,4.91,0.270042194092827,2.37,0.16,828.8,290.8,2021Q1
5490,15.43,1.735159817351598,2.19,0.95,-21.35,-21.89,2020Q4
5490,13.62,0.0,0.0,0.72,57.39,59.35,2020Q3
5490,9.98,0.0,0.0,0.54,134.2,177.3,2020Q2
5490,-2.88,0.0,0.0,-0.02,-745.8,-559.8,2020Q1
6121,11.23,1.1427083333333334,38.39999999999999,10.969999999999999,21.0,15.86,2022Q3
6121,10.96,1.12751677852349,37.25,10.500000000000002,23.64,21.67,2022Q2
6121,10.08,0.9173272933182333,35.32,8.1,20.25,15.82,2022Q1
6121,9.72,1.0237681159420289,34.5,8.829999999999998,39.49,39.47,2021Q4
6121,9.62,1.1165434906196705,35.18,9.820000000000002,59.71,68.07,2021Q3
6121,8.95,1.0337756332931245,33.16,8.57,78.63,105.5,2021Q2
6121,8.71,0.9399612653324727,30.979999999999997,7.28,118.7,155.4,2021Q1
6121,7.79,1.3934065934065936,27.3,9.510000000000002,37.24,57.3,2020Q4
6121,7.18,0.0,0.0,7.799999999999999,22.82,42.96,2020Q3
6121,5.95,0.0,0.0,6.390000000000001,25.04,21.87,2020Q2
6121,5.28,0.0,0.0,3.6,12.56,1.83,2020Q1
6123,8.01,1.2052730696798493,5.3100000000000005,1.6,5.37,0.83,2022Q3
6123,8.08,1.1015624999999998,5.120000000000001,1.41,-0.76,0.02,2022Q2
6123,7.74,0.902439024390244,4.92,1.11,-8.38,-3.45,2022Q1
6123,8.36,0.9774127310061601,4.87,1.19,21.4,34.48,2021Q4
6123,7.97,1.1440162271805276,4.93,1.4100000000000001,42.56,48.2,2021Q3
6123,7.01,0.9877551020408164,4.8999999999999995,1.21,75.69,86.95,2021Q2
6123,6.24,0.9277899343544858,4.57,1.06,89.52,76.71,2021Q1
6123,6.08,1.1764705882352942,4.25,1.25,12.6,-0.28,2020Q4
6123,6.12,0.0,0.0,1.38,20.5,9.72,2020Q3
6123,5.09,0.0,0.0,0.8800000000000001,19.0,5.79,2020Q2
6123,5.29,0.0,0.0,0.74,-5.42,-7.53,2020Q1
6150,-0.97,-1.2004287245444802,9.329999999999998,-2.8,-104.0,-104.5,2022Q3
6150,4.74,-0.2714819427148194,16.06,-1.0899999999999999,-75.96,-74.67,2022Q2
6150,8.94,0.5554642563681184,24.34,3.38,19.4,5.13,2022Q1
6150,15.49,1.64,24.0,9.84,3612.0,3371.0,2021Q4
6150,14.94,1.0508021390374331,14.959999999999999,3.9299999999999997,58790.0,95498.0,2021Q3
6150,17.3,2.441426146010187,11.78,7.19,1872.0,1837.0,2021Q2
6150,13.58,2.7022222222222223,4.5,3.04,695.9,809.9,2021Q1
6150,1.04,4.155844155844156,0.77,0.8,136.0,146.9,2020Q4
6150,-0.03,0.0,0.0,0.75,98.17,98.59,2020Q3
6150,-2.51,0.0,0.0,-0.09000000000000008,51.34,40.16,2020Q2
6150,-4.55,0.0,0.0,-0.69,-47.99,-52.55,2020Q1
6160,0.67,1.0731707317073171,0.41000000000000003,0.11000000000000001,-31.53,-81.18,2022Q3
6160,1.39,1.375,0.32000000000000006,0.11000000000000001,-57.53,-73.1,2022Q2
6160,0.42,1.0909090909090904,0.22000000000000008,0.06,-85.78,-95.82,2022Q1
6160,2.99,1.0,0.52,0.13,158.0,141.4,2021Q4
6160,3.08,0.14035087719298256,0.5700000000000001,0.020000000000000018,136.8,130.1,2021Q3
6160,4.58,0.05882352941176476,0.6799999999999999,0.010000000000000009,131.2,126.9,2021Q2
6160,8.47,16.000000000000004,0.08999999999999997,0.36,159.4,149.6,2021Q1
6160,-9.96,-0.8000000000000002,-0.9,0.18000000000000005,-547.8,-629.9,2020Q4
6160,-14.43,0.0,0.0,0.1299999999999999,-2709.0,-1062.0,2020Q3
6160,-26.74,0.0,0.0,-0.58,-763.4,-496.3,2020Q2
6160,-24.54,0.0,0.0,-0.63,-222.6,-185.9,2020Q1
